,A3TDR6MXS6UO5,A1T1FK3P2N408,A2Q3SM0KEI497
172587,-100.0,-100.0,-100.0
172614,-100.0,-100.0,-100.0
172640,-100.0,-100.0,-100.0
172665,-100.0,-100.0,-100.0
172692,-100.0,-100.0,-100.0
172719,-100.0,-100.0,-100.0
172745,-100.0,-100.0,-100.0
172770,-100.0,-100.0,-100.0
172786,-100.0,-100.0,-100.0
172812,-100.0,-100.0,-100.0
172839,-100.0,-100.0,-100.0
172865,-100.0,-100.0,-100.0
172891,-100.0,-100.0,-100.0
172917,-100.0,-100.0,-100.0
172944,-100.0,-100.0,-100.0
172970,-100.0,-100.0,-100.0
172985,-100.0,-100.0,-100.0
208543,-100.0,-100.0,-100.0
208562,-100.0,-100.0,-100.0
208584,-100.0,-100.0,-100.0
208602,-100.0,-100.0,-100.0
208620,-100.0,-100.0,-100.0
208637,-100.0,-100.0,-100.0
208655,-100.0,-100.0,-100.0
208674,-100.0,-100.0,-100.0
208690,-100.0,-100.0,-100.0
208708,-100.0,-100.0,-100.0
208727,-100.0,-100.0,-100.0
208743,-100.0,-100.0,-100.0
208761,-100.0,-100.0,-100.0
208767,-100.0,-100.0,-100.0
208785,-100.0,-100.0,-100.0
208802,-100.0,-100.0,-100.0
208819,-100.0,-100.0,-100.0
208838,-100.0,-100.0,-100.0
208855,-100.0,-100.0,-100.0
208872,-100.0,-100.0,-100.0
208891,-100.0,-100.0,-100.0
208908,-100.0,-100.0,-100.0
208924,-100.0,-100.0,-100.0
208941,-100.0,-100.0,-100.0
208960,-100.0,-100.0,-100.0
208978,-100.0,-100.0,-100.0
208984,-100.0,-100.0,-100.0
209002,-100.0,-100.0,-100.0
209018,-100.0,-100.0,-100.0
209036,-100.0,-100.0,-100.0
209056,-100.0,-100.0,-100.0
209071,-100.0,-100.0,-100.0
209090,-100.0,-100.0,-100.0
209106,-100.0,-100.0,-100.0
209124,-100.0,-100.0,-100.0
209142,-100.0,-100.0,-100.0
209159,-100.0,-100.0,-100.0
209178,-100.0,-100.0,-100.0
209194,-100.0,-100.0,-100.0
209200,-100.0,-100.0,-100.0
209218,-100.0,-100.0,-100.0
209236,-100.0,-100.0,-100.0
209254,-100.0,-100.0,-100.0
209273,-100.0,-100.0,-100.0
209288,-100.0,-100.0,-100.0
209307,-100.0,-100.0,-100.0
209324,-100.0,-100.0,-100.0
209347,-100.0,-100.0,-100.0
209360,-100.0,-100.0,-100.0
209376,-100.0,-100.0,-100.0
209393,-100.0,-100.0,-100.0
209411,-100.0,-100.0,-100.0
209417,-100.0,-100.0,-100.0
209436,-100.0,-100.0,-100.0
209453,-100.0,-100.0,-100.0
209470,-100.0,-100.0,-100.0
209487,-100.0,-100.0,-100.0
209507,-100.0,-100.0,-100.0
209523,-100.0,-100.0,-100.0
209559,-100.0,-100.0,-100.0
209575,-100.0,-100.0,-100.0
209592,-100.0,-100.0,-100.0
209610,-100.0,-100.0,-100.0
209617,-100.0,-100.0,-100.0
209635,-100.0,-100.0,-100.0
209651,-100.0,-100.0,-100.0
209669,-100.0,-100.0,-100.0
209704,-100.0,-100.0,-100.0
209724,-100.0,-100.0,-100.0
209757,-100.0,-100.0,-100.0
209773,-100.0,-100.0,-100.0
209792,-100.0,-100.0,-100.0
209810,-100.0,-100.0,-100.0
209827,-100.0,-100.0,-100.0
209844,-100.0,-100.0,-100.0
209853,-100.0,-100.0,-100.0
209868,-100.0,-100.0,-100.0
209887,-100.0,-100.0,-100.0
209904,-100.0,-100.0,-100.0
209921,-100.0,-100.0,-100.0
209938,-100.0,-100.0,-100.0
209957,-100.0,-100.0,-100.0
209973,-100.0,-100.0,-100.0
209991,-100.0,-100.0,-100.0
210010,-100.0,-100.0,-100.0
210027,-100.0,-100.0,-100.0
210043,-100.0,-100.0,-100.0
210051,-100.0,-100.0,-100.0
210085,-100.0,-100.0,-100.0
210105,-100.0,-100.0,-100.0
210120,-100.0,-100.0,-100.0
210138,-100.0,-100.0,-100.0
210155,-100.0,-100.0,-100.0
210174,-100.0,-100.0,-100.0
210191,-100.0,-100.0,-100.0
210209,-100.0,-100.0,-100.0
210226,-100.0,-100.0,-100.0
210243,-100.0,-100.0,-100.0
210262,-100.0,-100.0,-100.0
210269,-100.0,-100.0,-100.0
210286,-100.0,-100.0,-100.0
210302,-100.0,-100.0,-100.0
210319,-100.0,-100.0,-100.0
210339,-100.0,-100.0,-100.0
210355,-100.0,-100.0,-100.0
210372,-100.0,-100.0,-100.0
210408,-100.0,-100.0,-100.0
210424,-100.0,-100.0,-100.0
210442,-100.0,-100.0,-100.0
210461,-100.0,-100.0,-100.0
210466,-100.0,-100.0,-100.0
210483,-100.0,-100.0,-100.0
210502,-100.0,-100.0,-100.0
210519,-100.0,-100.0,-100.0
210537,-100.0,-100.0,-100.0
210557,-100.0,-100.0,-100.0
210572,-100.0,-100.0,-100.0
210589,-100.0,-100.0,-100.0
210608,-100.0,-100.0,-100.0
210624,-100.0,-100.0,-100.0
210643,-100.0,-100.0,-100.0
210660,-100.0,-100.0,-100.0
210678,-100.0,-100.0,-100.0
210694,-100.0,-100.0,-100.0
210701,-100.0,-100.0,-100.0
210719,-100.0,-100.0,-100.0
210736,-100.0,-100.0,-100.0
210754,-100.0,-100.0,-100.0
210770,-100.0,-100.0,-100.0
210789,-100.0,-100.0,-100.0
210806,-100.0,-100.0,-100.0
210823,-100.0,-100.0,-100.0
210843,-100.0,-100.0,-100.0
210862,-100.0,-100.0,-100.0
210875,-100.0,-100.0,-100.0
210893,-100.0,-100.0,-100.0
210901,-100.0,-100.0,-100.0
210919,-100.0,-100.0,-100.0
210937,-100.0,-100.0,-100.0
210954,-100.0,-100.0,-100.0
210971,-100.0,-100.0,-100.0
210988,-100.0,-100.0,-100.0
211008,-100.0,-100.0,-100.0
211026,-100.0,-100.0,-100.0
211041,-100.0,-100.0,-100.0
211059,-100.0,-100.0,-100.0
211075,-100.0,-100.0,-100.0
211094,-100.0,-100.0,-100.0
211111,-100.0,-100.0,-100.0
211117,-100.0,-100.0,-100.0
211136,-100.0,-100.0,-100.0
211152,-100.0,-100.0,-100.0
211170,-100.0,-100.0,-100.0
211187,-100.0,-100.0,-100.0
211205,-100.0,-100.0,-100.0
211224,-100.0,-100.0,-100.0
211240,-100.0,-100.0,-100.0
211258,-100.0,-100.0,-100.0
211277,-100.0,-100.0,-100.0
211293,-100.0,-100.0,-100.0
211311,-100.0,-100.0,-100.0
211318,-100.0,-100.0,-100.0
211334,-100.0,-100.0,-100.0
211353,-100.0,-100.0,-100.0
211368,-100.0,-100.0,-100.0
211388,-100.0,-100.0,-100.0
211406,-100.0,-100.0,-100.0
211421,-100.0,-100.0,-100.0
211439,-100.0,-100.0,-100.0
211459,-100.0,-100.0,-100.0
211475,-100.0,-100.0,-100.0
211492,-100.0,-100.0,-100.0
211510,-100.0,-100.0,-100.0
211527,-100.0,-100.0,-100.0
211544,-100.0,-100.0,-100.0
211553,-100.0,-100.0,-100.0
211568,-100.0,-100.0,-100.0
222132,-100.0,-100.0,-100.0
222157,-100.0,-100.0,-100.0
222214,-100.0,-100.0,-100.0
222264,-100.0,-100.0,-100.0
222323,-100.0,-100.0,-100.0
222346,-100.0,-100.0,-100.0
222365,-100.0,-100.0,-100.0
222404,-100.0,-100.0,-100.0
222488,-100.0,-100.0,-100.0
222544,-100.0,-100.0,-100.0
222558,-100.0,-100.0,-100.0
222592,-100.0,-100.0,-100.0
222673,-100.0,-100.0,-100.0
222697,-100.0,-100.0,-100.0
222750,-100.0,-100.0,-100.0
222782,-100.0,-100.0,-100.0
222876,-100.0,-100.0,-100.0
222889,-100.0,-100.0,-100.0
222896,-100.0,-100.0,-100.0
222906,-100.0,-100.0,-100.0
222914,-100.0,-100.0,-100.0
222929,-100.0,-100.0,-100.0
222936,-100.0,-100.0,-100.0
222947,-100.0,-100.0,-100.0
222954,-100.0,-100.0,-100.0
222955,-100.0,-100.0,-100.0
222962,-100.0,-100.0,-100.0
222974,-100.0,-100.0,-100.0
223090,-100.0,-100.0,-100.0
223109,-100.0,-100.0,-100.0
223120,-100.0,-100.0,-100.0
223133,-100.0,-100.0,-100.0
223139,-100.0,-100.0,-100.0
223148,-100.0,-100.0,-100.0
223154,-100.0,-100.0,-100.0
223165,-100.0,-100.0,-100.0
223292,-100.0,-100.0,-100.0
223303,-100.0,-100.0,-100.0
223308,-100.0,-100.0,-100.0
223323,-100.0,-100.0,-100.0
223328,-100.0,-100.0,-100.0
223348,-100.0,-100.0,-100.0
223355,-100.0,-100.0,-100.0
223373,-100.0,-100.0,-100.0
223469,-100.0,-100.0,-100.0
223485,-100.0,-100.0,-100.0
223491,-100.0,-100.0,-100.0
223505,-100.0,-100.0,-100.0
223511,-100.0,-100.0,-100.0
223527,-100.0,-100.0,-100.0
223673,-100.0,-100.0,-100.0
223689,-100.0,-100.0,-100.0
223694,-100.0,-100.0,-100.0
223713,-100.0,-100.0,-100.0
223851,-100.0,-100.0,-100.0
223869,-100.0,-100.0,-100.0
223875,-100.0,-100.0,-100.0
223887,-100.0,-100.0,-100.0
224026,-100.0,-100.0,-100.0
224034,-100.0,-100.0,-100.0
224040,-100.0,-100.0,-100.0
224052,-100.0,-100.0,-100.0
224057,-100.0,-100.0,-100.0
224068,-100.0,-100.0,-100.0
224074,-100.0,-100.0,-100.0
224090,-100.0,-100.0,-100.0
224099,-100.0,-100.0,-100.0
224122,-100.0,-100.0,-100.0
224267,-100.0,-100.0,-100.0
224285,-100.0,-100.0,-100.0
224292,-100.0,-100.0,-100.0
224302,-100.0,-100.0,-100.0
224307,-100.0,-100.0,-100.0
224317,-100.0,-100.0,-100.0
224324,-100.0,-100.0,-100.0
224343,-100.0,-100.0,-100.0
224349,-100.0,-100.0,-100.0
224363,-100.0,-100.0,-100.0
224484,-100.0,-100.0,-100.0
224501,-100.0,-100.0,-100.0
224507,-100.0,-100.0,-100.0
224520,-100.0,-100.0,-100.0
224530,-100.0,-100.0,-100.0
224540,-100.0,-100.0,-100.0
224547,-100.0,-100.0,-100.0
224559,-100.0,-100.0,-100.0
224660,-100.0,-100.0,-100.0
224665,-100.0,-100.0,-100.0
224674,-100.0,-100.0,-100.0
224685,-100.0,-100.0,-100.0
224691,-100.0,-100.0,-100.0
224702,-100.0,-100.0,-100.0
224710,-100.0,-100.0,-100.0
224725,-100.0,-100.0,-100.0
224824,-100.0,-100.0,-100.0
224840,-100.0,-100.0,-100.0
224848,-100.0,-100.0,-100.0
224861,-100.0,-100.0,-100.0
224868,-100.0,-100.0,-100.0
224878,-100.0,-100.0,-100.0
224885,-100.0,-100.0,-100.0
224886,-100.0,-100.0,-100.0
225008,-100.0,-100.0,-100.0
225021,-100.0,-100.0,-100.0
225030,-100.0,-100.0,-100.0
225041,-100.0,-100.0,-100.0
225048,-100.0,-100.0,-100.0
225056,-100.0,-100.0,-100.0
225062,-100.0,-100.0,-100.0
225072,-100.0,-100.0,-100.0
225192,-100.0,-100.0,-100.0
225203,-100.0,-100.0,-100.0
225210,-100.0,-100.0,-100.0
225220,-100.0,-100.0,-100.0
225227,-100.0,-100.0,-100.0
225235,-100.0,-100.0,-100.0
225354,-100.0,-100.0,-100.0
225369,-100.0,-100.0,-100.0
225376,-100.0,-100.0,-100.0
225386,-100.0,-100.0,-100.0
225393,-100.0,-100.0,-100.0
225402,-100.0,-100.0,-100.0
225513,-100.0,-100.0,-100.0
225514,-100.0,-100.0,-100.0
225521,-100.0,-100.0,-100.0
225533,-100.0,-100.0,-100.0
225541,-100.0,-100.0,-100.0
225548,-100.0,-100.0,-100.0
225555,-100.0,-100.0,-100.0
225564,-100.0,-100.0,-100.0
225674,-100.0,-100.0,-100.0
225689,-100.0,-100.0,-100.0
225698,-100.0,-100.0,-100.0
225708,-100.0,-100.0,-100.0
225714,-100.0,-100.0,-100.0
225722,-100.0,-100.0,-100.0
225729,-100.0,-100.0,-100.0
225739,-100.0,-100.0,-100.0
225748,-100.0,-100.0,-100.0
225860,-100.0,-100.0,-100.0
225871,-100.0,-100.0,-100.0
225879,-100.0,-100.0,-100.0
225889,-100.0,-100.0,-100.0
225895,-100.0,-100.0,-100.0
225904,-100.0,-100.0,-100.0
225910,-100.0,-100.0,-100.0
225935,-100.0,-100.0,-100.0
226022,-100.0,-100.0,-100.0
226037,-100.0,-100.0,-100.0
226044,-100.0,-100.0,-100.0
226055,-100.0,-100.0,-100.0
226060,-100.0,-100.0,-100.0
226069,-100.0,-100.0,-100.0
226075,-100.0,-100.0,-100.0
226091,-100.0,-100.0,-100.0
226168,-100.0,-100.0,-100.0
226181,-100.0,-100.0,-100.0
226188,-100.0,-100.0,-100.0
226202,-100.0,-100.0,-100.0
226208,-100.0,-100.0,-100.0
226216,-100.0,-100.0,-100.0
226224,-100.0,-100.0,-100.0
226254,-100.0,-100.0,-100.0
226359,-100.0,-100.0,-100.0
226367,-100.0,-100.0,-100.0
226374,-100.0,-100.0,-100.0
226385,-100.0,-100.0,-100.0
226390,-100.0,-100.0,-100.0
226398,-100.0,-100.0,-100.0
226509,-100.0,-100.0,-100.0
226524,-100.0,-100.0,-100.0
226532,-100.0,-100.0,-100.0
226545,-100.0,-100.0,-100.0
226552,-100.0,-100.0,-100.0
226562,-100.0,-100.0,-100.0
226568,-100.0,-100.0,-100.0
226579,-100.0,-100.0,-100.0
226689,-100.0,-100.0,-100.0
226705,-100.0,-100.0,-100.0
226713,-100.0,-100.0,-100.0
226723,-100.0,-100.0,-100.0
226728,-100.0,-100.0,-100.0
226738,-100.0,-100.0,-100.0
226852,-100.0,-100.0,-100.0
226869,-100.0,-100.0,-100.0
226878,-100.0,-100.0,-100.0
226888,-100.0,-100.0,-100.0
226895,-100.0,-100.0,-100.0
226910,-100.0,-100.0,-100.0
226924,-100.0,-100.0,-100.0
226941,-100.0,-100.0,-100.0
227038,-100.0,-100.0,-100.0
227049,-100.0,-100.0,-100.0
227056,-100.0,-100.0,-100.0
227066,-100.0,-100.0,-100.0
227071,-100.0,-100.0,-100.0
227084,-100.0,-100.0,-100.0
227092,-100.0,-100.0,-100.0
227103,-100.0,-100.0,-100.0
227218,-100.0,-100.0,-100.0
227231,-100.0,-100.0,-100.0
227238,-100.0,-100.0,-100.0
227250,-100.0,-100.0,-100.0
227258,-100.0,-100.0,-100.0
227270,-100.0,-100.0,-100.0
227278,-100.0,-100.0,-100.0
227293,-100.0,-100.0,-100.0
227389,-100.0,-100.0,-100.0
227408,-100.0,-100.0,-100.0
227415,-100.0,-100.0,-100.0
227429,-100.0,-100.0,-100.0
227435,-100.0,-100.0,-100.0
227442,-100.0,-100.0,-100.0
227449,-100.0,-100.0,-100.0
227461,-100.0,-100.0,-100.0
227559,-100.0,-100.0,-100.0
227573,-100.0,-100.0,-100.0
227579,-100.0,-100.0,-100.0
227593,-100.0,-100.0,-100.0
227600,-100.0,-100.0,-100.0
227635,-100.0,-100.0,-100.0
227736,-100.0,-100.0,-100.0
227755,-100.0,-100.0,-100.0
227762,-100.0,-100.0,-100.0
227776,-100.0,-100.0,-100.0
227782,-100.0,-100.0,-100.0
227795,-100.0,-100.0,-100.0
227801,-100.0,-100.0,-100.0
227812,-100.0,-100.0,-100.0
227924,-100.0,-100.0,-100.0
227934,-100.0,-100.0,-100.0
227942,-100.0,-100.0,-100.0
227957,-100.0,-100.0,-100.0
227972,-100.0,-100.0,-100.0
227985,-100.0,-100.0,-100.0
227992,-100.0,-100.0,-100.0
228013,-100.0,-100.0,-100.0
228102,-100.0,-100.0,-100.0
228119,-100.0,-100.0,-100.0
228125,-100.0,-100.0,-100.0
228138,-100.0,-100.0,-100.0
228143,-100.0,-100.0,-100.0
228156,-100.0,-100.0,-100.0
228169,-100.0,-100.0,-100.0
228195,-100.0,-100.0,-100.0
228201,-100.0,-100.0,-100.0
228227,-100.0,-100.0,-100.0
228299,-100.0,-100.0,-100.0
228318,-100.0,-100.0,-100.0
228324,-100.0,-100.0,-100.0
228341,-100.0,-100.0,-100.0
228346,-100.0,-100.0,-100.0
228369,-100.0,-100.0,-100.0
228492,-100.0,-100.0,-100.0
228500,-100.0,-100.0,-100.0
228507,-100.0,-100.0,-100.0
228521,-100.0,-100.0,-100.0
228527,-100.0,-100.0,-100.0
228538,-100.0,-100.0,-100.0
228545,-100.0,-100.0,-100.0
228571,-100.0,-100.0,-100.0
228657,-100.0,-100.0,-100.0
228677,-100.0,-100.0,-100.0
228685,-100.0,-100.0,-100.0
228711,-100.0,-100.0,-100.0
228722,-100.0,-100.0,-100.0
228730,-100.0,-100.0,-100.0
228814,-100.0,-100.0,-100.0
228856,-100.0,-100.0,-100.0
228873,-100.0,-100.0,-100.0
228921,-100.0,-100.0,-100.0
228980,-100.0,-100.0,-100.0
229055,-100.0,-100.0,-100.0
229077,-100.0,-100.0,-100.0
229107,-100.0,-100.0,-100.0
229278,-100.0,-100.0,-100.0
229350,-100.0,-100.0,-100.0
229364,-100.0,-100.0,-100.0
229489,-100.0,-100.0,-100.0
229505,-100.0,-100.0,-100.0
229567,-100.0,-100.0,-100.0
229575,-100.0,-100.0,-100.0
229656,-100.0,-100.0,-100.0
229800,-100.0,-100.0,-100.0
229873,-100.0,-100.0,-100.0
229921,-100.0,-100.0,-100.0
229949,-100.0,-100.0,-100.0
229964,-100.0,-100.0,-100.0
229994,-100.0,-100.0,-100.0
230082,-100.0,-100.0,-100.0
230143,-100.0,-100.0,-100.0
230309,-100.0,-100.0,-100.0
230332,-100.0,-100.0,-100.0
230348,-100.0,-100.0,-100.0
230451,-100.0,-100.0,-100.0
230505,-100.0,-100.0,-100.0
230534,-100.0,-100.0,-100.0
230689,-100.0,-100.0,-100.0
230730,-100.0,-100.0,-100.0
230841,-100.0,-100.0,-100.0
230889,-100.0,-100.0,-100.0
230894,-100.0,-100.0,-100.0
230943,-100.0,-100.0,-100.0
231046,-100.0,-100.0,-100.0
231105,-100.0,-100.0,-100.0
231224,-100.0,-100.0,-100.0
231253,-100.0,-100.0,-100.0
231365,-100.0,-100.0,-100.0
231412,-100.0,-100.0,-100.0
231413,-100.0,-100.0,-100.0
234845,-100.0,-100.0,-100.0
234846,-100.0,-100.0,-100.0
234865,-100.0,-100.0,-100.0
234878,-100.0,-100.0,-100.0
234915,-100.0,-100.0,-100.0
234924,-100.0,-100.0,-100.0
234950,-100.0,-100.0,-100.0
235023,-100.0,-100.0,-100.0
235086,-100.0,-100.0,-100.0
235097,-100.0,-100.0,-100.0
235141,-100.0,-100.0,-100.0
235167,-100.0,-100.0,-100.0
235291,-100.0,-100.0,-100.0
235412,-100.0,-100.0,-100.0
235435,-100.0,-100.0,-100.0
240623,-100.0,-100.0,-100.0
240652,-100.0,-100.0,-100.0
240703,-100.0,-100.0,-100.0
240730,-100.0,-100.0,-100.0
240809,-100.0,-100.0,-100.0
240824,-100.0,-100.0,-100.0
240850,-100.0,-100.0,-100.0
240876,-100.0,-100.0,-100.0
240903,-100.0,-100.0,-100.0
240930,-100.0,-100.0,-100.0
240982,-100.0,-100.0,-100.0
241008,-100.0,-100.0,-100.0
241035,-100.0,-100.0,-100.0
241050,-100.0,-100.0,-100.0
241076,-100.0,-100.0,-100.0
241128,-100.0,-100.0,-100.0
241155,-100.0,-100.0,-100.0
241181,-100.0,-100.0,-100.0
241207,-100.0,-100.0,-100.0
241235,-100.0,-100.0,-100.0
241429,-100.0,-100.0,-100.0
241438,-100.0,-100.0,-100.0
241479,-100.0,-100.0,-100.0
241483,-100.0,-100.0,-100.0
241528,-100.0,-100.0,-100.0
241556,-100.0,-100.0,-100.0
241561,-100.0,-100.0,-100.0
241573,-100.0,-100.0,-100.0
241580,-100.0,-100.0,-100.0
241606,-100.0,-100.0,-100.0
241607,-100.0,-100.0,-100.0
241611,-100.0,-100.0,-100.0
241648,-100.0,-100.0,-100.0
241654,-100.0,-100.0,-100.0
241685,-100.0,-100.0,-100.0
241691,-100.0,-100.0,-100.0
241701,-100.0,-100.0,-100.0
241721,-100.0,-100.0,-100.0
241729,-100.0,-100.0,-100.0
241732,-100.0,-100.0,-100.0
241763,-100.0,-100.0,-100.0
241771,-100.0,-100.0,-100.0
241782,-100.0,-100.0,-100.0
241802,-100.0,-100.0,-100.0
241807,-100.0,-100.0,-100.0
241840,-100.0,-100.0,-100.0
241845,-100.0,-100.0,-100.0
241877,-100.0,-100.0,-100.0
241883,-100.0,-100.0,-100.0
241885,-100.0,-100.0,-100.0
241903,-100.0,-100.0,-100.0
241942,-100.0,-100.0,-100.0
241954,-100.0,-100.0,-100.0
241956,-100.0,-100.0,-100.0
241979,-100.0,-100.0,-100.0
241985,-100.0,-100.0,-100.0
241993,-100.0,-100.0,-100.0
242002,-100.0,-100.0,-100.0
242006,-100.0,-100.0,-100.0
242009,-100.0,-100.0,-100.0
242019,-100.0,-100.0,-100.0
242026,-100.0,-100.0,-100.0
242034,-100.0,-100.0,-100.0
242037,-100.0,-100.0,-100.0
242042,-100.0,-100.0,-100.0
242054,-100.0,-100.0,-100.0
242059,-100.0,-100.0,-100.0
242071,-100.0,-100.0,-100.0
242076,-100.0,-100.0,-100.0
242085,-100.0,-100.0,-100.0
242090,-100.0,-100.0,-100.0
242094,-100.0,-100.0,-100.0
242101,-100.0,-100.0,-100.0
242107,-100.0,-100.0,-100.0
242111,-100.0,-100.0,-100.0
242125,-100.0,-100.0,-100.0
242129,-100.0,-100.0,-100.0
242133,-100.0,-100.0,-100.0
242137,-100.0,-100.0,-100.0
242148,-100.0,-100.0,-100.0
242154,-100.0,-100.0,-100.0
242167,-100.0,-100.0,-100.0
242176,-100.0,-100.0,-100.0
242180,-100.0,-100.0,-100.0
242185,-100.0,-100.0,-100.0
242207,-100.0,-100.0,-100.0
242211,-100.0,-100.0,-100.0
242219,-100.0,-100.0,-100.0
242232,-100.0,-100.0,-100.0
242245,-100.0,-100.0,-100.0
242254,-100.0,-100.0,-100.0
242264,-100.0,-100.0,-100.0
242271,-100.0,-100.0,-100.0
242282,-100.0,-100.0,-100.0
242289,-100.0,-100.0,-100.0
242297,-100.0,-100.0,-100.0
242308,-100.0,-100.0,-100.0
242326,-100.0,-100.0,-100.0
242353,-100.0,-100.0,-100.0
242407,-100.0,-100.0,-100.0
242578,-100.0,-100.0,-100.0
242607,-100.0,-100.0,-100.0
242631,-100.0,-100.0,-100.0
242658,-100.0,-100.0,-100.0
242683,-100.0,-100.0,-100.0
242737,-100.0,-100.0,-100.0
242804,-100.0,-100.0,-100.0
242833,-100.0,-100.0,-100.0
242859,-100.0,-100.0,-100.0
242936,-100.0,-100.0,-100.0
242953,-100.0,-100.0,-100.0
242978,-100.0,-100.0,-100.0
243003,-100.0,-100.0,-100.0
243030,-100.0,-100.0,-100.0
243073,-100.0,-100.0,-100.0
243087,-100.0,-100.0,-100.0
243093,-100.0,-100.0,-100.0
243106,-100.0,-100.0,-100.0
243109,-100.0,-100.0,-100.0
243121,-100.0,-100.0,-100.0
243136,-100.0,-100.0,-100.0
243140,-100.0,-100.0,-100.0
243156,-100.0,-100.0,-100.0
243163,-100.0,-100.0,-100.0
243176,-100.0,-100.0,-100.0
243177,-100.0,-100.0,-100.0
243198,-100.0,-100.0,-100.0
243203,-100.0,-100.0,-100.0
243211,-100.0,-100.0,-100.0
243217,-100.0,-100.0,-100.0
243218,-100.0,-100.0,-100.0
243226,-100.0,-100.0,-100.0
243236,-100.0,-100.0,-100.0
243243,-100.0,-100.0,-100.0
243254,-100.0,-100.0,-100.0
243261,-100.0,-100.0,-100.0
243284,-100.0,-100.0,-100.0
243287,-100.0,-100.0,-100.0
243296,-100.0,-100.0,-100.0
243305,-100.0,-100.0,-100.0
243309,-100.0,-100.0,-100.0
243312,-100.0,-100.0,-100.0
243323,-100.0,-100.0,-100.0
243329,-100.0,-100.0,-100.0
243337,-100.0,-100.0,-100.0
243340,-100.0,-100.0,-100.0
243346,-100.0,-100.0,-100.0
243358,-100.0,-100.0,-100.0
243363,-100.0,-100.0,-100.0
243375,-100.0,-100.0,-100.0
243381,-100.0,-100.0,-100.0
243392,-100.0,-100.0,-100.0
243398,-100.0,-100.0,-100.0
243405,-100.0,-100.0,-100.0
243410,-100.0,-100.0,-100.0
243421,-100.0,-100.0,-100.0
243435,-100.0,-100.0,-100.0
243440,-100.0,-100.0,-100.0
243452,-100.0,-100.0,-100.0
243458,-100.0,-100.0,-100.0
243469,-100.0,-100.0,-100.0
243474,-100.0,-100.0,-100.0
243484,-100.0,-100.0,-100.0
243487,-100.0,-100.0,-100.0
243491,-100.0,-100.0,-100.0
243508,-100.0,-100.0,-100.0
243510,-100.0,-100.0,-100.0
243562,-100.0,-100.0,-100.0
243565,-100.0,-100.0,-100.0
243593,-100.0,-100.0,-100.0
243611,-100.0,-100.0,-100.0
243628,-100.0,-100.0,-100.0
243629,-100.0,-100.0,-100.0
243639,-100.0,-100.0,-100.0
243651,-100.0,-100.0,-100.0
243663,-100.0,-100.0,-100.0
243669,-100.0,-100.0,-100.0
243670,-100.0,-100.0,-100.0
243681,-100.0,-100.0,-100.0
243687,-100.0,-100.0,-100.0
243695,-100.0,-100.0,-100.0
243705,-100.0,-100.0,-100.0
243709,-100.0,-100.0,-100.0
243714,-100.0,-100.0,-100.0
243723,-100.0,-100.0,-100.0
243732,-100.0,-100.0,-100.0
243739,-100.0,-100.0,-100.0
243748,-100.0,-100.0,-100.0
243756,-100.0,-100.0,-100.0
243766,-100.0,-100.0,-100.0
243775,-100.0,-100.0,-100.0
243782,-100.0,-100.0,-100.0
243792,-100.0,-100.0,-100.0
243799,-100.0,-100.0,-100.0
243806,-100.0,-100.0,-100.0
243810,-100.0,-100.0,-100.0
243817,-100.0,-100.0,-100.0
243828,-100.0,-100.0,-100.0
243830,-100.0,-100.0,-100.0
243838,-100.0,-100.0,-100.0
243845,-100.0,-100.0,-100.0
243851,-100.0,-100.0,-100.0
243855,-100.0,-100.0,-100.0
243860,-100.0,-100.0,-100.0
243870,-100.0,-100.0,-100.0
243877,-100.0,-100.0,-100.0
243880,-100.0,-100.0,-100.0
243887,-100.0,-100.0,-100.0
243909,-100.0,-100.0,-100.0
243921,-100.0,-100.0,-100.0
243930,-100.0,-100.0,-100.0
243956,-100.0,-100.0,-100.0
243962,-100.0,-100.0,-100.0
243987,-100.0,-100.0,-100.0
243988,-100.0,-100.0,-100.0
243994,-100.0,-100.0,-100.0
244014,-100.0,-100.0,-100.0
244017,-100.0,-100.0,-100.0
244027,-100.0,-100.0,-100.0
244031,-100.0,-100.0,-100.0
244037,-100.0,-100.0,-100.0
244045,-100.0,-100.0,-100.0
244055,-100.0,-100.0,-100.0
244057,-100.0,-100.0,-100.0
244062,-100.0,-100.0,-100.0
244072,-100.0,-100.0,-100.0
244082,-100.0,-100.0,-100.0
244086,-100.0,-100.0,-100.0
244095,-100.0,-100.0,-100.0
244105,-100.0,-100.0,-100.0
244112,-100.0,-100.0,-100.0
244121,-100.0,-100.0,-100.0
244130,-100.0,-100.0,-100.0
244139,-100.0,-100.0,-100.0
244164,-100.0,-100.0,-100.0
244192,-100.0,-100.0,-100.0
244218,-100.0,-100.0,-100.0
244232,-100.0,-100.0,-100.0
244362,-100.0,-100.0,-100.0
244390,-100.0,-100.0,-100.0
244424,-100.0,-100.0,-100.0
244448,-100.0,-100.0,-100.0
244460,-100.0,-100.0,-100.0
245695,-100.0,-100.0,-100.0
245714,-100.0,-100.0,-100.0
245810,-100.0,-100.0,-100.0
245853,-100.0,-100.0,-100.0
245870,-100.0,-100.0,-100.0
245884,-100.0,-100.0,-100.0
245897,-100.0,-100.0,-100.0
245912,-100.0,-100.0,-100.0
245925,-100.0,-100.0,-100.0
245950,-100.0,-100.0,-100.0
245962,-100.0,-100.0,-100.0
245977,-100.0,-100.0,-100.0
245994,-100.0,-100.0,-100.0
