,AMWN796XA8EMA,A2RG35OL29USI,A1CF1W8CP0DHB,A21LNC7SH15DN
328704,-100.0,-100.0,-100.0,-100.0
328734,-100.0,-100.0,-100.0,-100.0
328741,-100.0,-100.0,-100.0,-100.0
328749,-100.0,-100.0,-100.0,-100.0
328756,-100.0,-100.0,-100.0,-100.0
328761,-100.0,-100.0,-100.0,-100.0
328774,-100.0,-100.0,-100.0,-100.0
328779,-100.0,-100.0,-100.0,-100.0
328792,-100.0,-100.0,-100.0,-100.0
328796,-100.0,-100.0,-100.0,-100.0
328801,-100.0,-100.0,-100.0,-100.0
328805,-100.0,-100.0,-100.0,-100.0
328818,-100.0,-100.0,-100.0,-100.0
328822,-100.0,-100.0,-100.0,-100.0
328832,-100.0,-100.0,-100.0,-100.0
328838,-100.0,-100.0,-100.0,-100.0
328850,-100.0,-100.0,-100.0,-100.0
328870,-100.0,-100.0,-100.0,-100.0
328886,-100.0,-100.0,-100.0,-100.0
328891,-100.0,-100.0,-100.0,-100.0
328904,-100.0,-100.0,-100.0,-100.0
328908,-100.0,-100.0,-100.0,-100.0
328943,-100.0,-100.0,-100.0,-100.0
328947,-100.0,-100.0,-100.0,-100.0
328961,-100.0,-100.0,-100.0,-100.0
328966,-100.0,-100.0,-100.0,-100.0
328972,-100.0,-100.0,-100.0,-100.0
328975,-100.0,-100.0,-100.0,-100.0
328993,-100.0,-100.0,-100.0,-100.0
328997,-100.0,-100.0,-100.0,-100.0
329009,-100.0,-100.0,-100.0,-100.0
329013,-100.0,-100.0,-100.0,-100.0
329024,-100.0,-100.0,-100.0,-100.0
329031,-100.0,-100.0,-100.0,-100.0
329034,-100.0,-100.0,-100.0,-100.0
329049,-100.0,-100.0,-100.0,-100.0
329053,-100.0,-100.0,-100.0,-100.0
329068,-100.0,-100.0,-100.0,-100.0
329097,-100.0,-100.0,-100.0,-100.0
329106,-100.0,-100.0,-100.0,-100.0
329110,-100.0,-100.0,-100.0,-100.0
329118,-100.0,-100.0,-100.0,-100.0
329124,-100.0,-100.0,-100.0,-100.0
329136,-100.0,-100.0,-100.0,-100.0
329141,-100.0,-100.0,-100.0,-100.0
329156,-100.0,-100.0,-100.0,-100.0
329160,-100.0,-100.0,-100.0,-100.0
329176,-100.0,-100.0,-100.0,-100.0
329192,-100.0,-100.0,-100.0,-100.0
329197,-100.0,-100.0,-100.0,-100.0
329201,-100.0,-100.0,-100.0,-100.0
329208,-100.0,-100.0,-100.0,-100.0
329212,-100.0,-100.0,-100.0,-100.0
329225,-100.0,-100.0,-100.0,-100.0
329230,-100.0,-100.0,-100.0,-100.0
329234,-100.0,-100.0,-100.0,-100.0
329249,-100.0,-100.0,-100.0,-100.0
329253,-100.0,-100.0,-100.0,-100.0
329266,-100.0,-100.0,-100.0,-100.0
329270,-100.0,-100.0,-100.0,-100.0
329288,-100.0,-100.0,-100.0,-100.0
329293,-100.0,-100.0,-100.0,-100.0
329301,-100.0,-100.0,-100.0,-100.0
329308,-100.0,-100.0,-100.0,-100.0
329318,-100.0,-100.0,-100.0,-100.0
329322,-100.0,-100.0,-100.0,-100.0
329335,-100.0,-100.0,-100.0,-100.0
329339,-100.0,-100.0,-100.0,-100.0
329354,-100.0,-100.0,-100.0,-100.0
329358,-100.0,-100.0,-100.0,-100.0
329371,-100.0,-100.0,-100.0,-100.0
329377,-100.0,-100.0,-100.0,-100.0
329388,-100.0,-100.0,-100.0,-100.0
329393,-100.0,-100.0,-100.0,-100.0
329406,-100.0,-100.0,-100.0,-100.0
329412,-100.0,-100.0,-100.0,-100.0
329425,-100.0,-100.0,-100.0,-100.0
329430,-100.0,-100.0,-100.0,-100.0
329443,-100.0,-100.0,-100.0,-100.0
329447,-100.0,-100.0,-100.0,-100.0
329451,-100.0,-100.0,-100.0,-100.0
329455,-100.0,-100.0,-100.0,-100.0
329470,-100.0,-100.0,-100.0,-100.0
329474,-100.0,-100.0,-100.0,-100.0
329482,-100.0,-100.0,-100.0,-100.0
329487,-100.0,-100.0,-100.0,-100.0
329501,-100.0,-100.0,-100.0,-100.0
329507,-100.0,-100.0,-100.0,-100.0
329518,-100.0,-100.0,-100.0,-100.0
329522,-100.0,-100.0,-100.0,-100.0
329536,-100.0,-100.0,-100.0,-100.0
329540,-100.0,-100.0,-100.0,-100.0
329555,-100.0,-100.0,-100.0,-100.0
329560,-100.0,-100.0,-100.0,-100.0
329574,-100.0,-100.0,-100.0,-100.0
329578,-100.0,-100.0,-100.0,-100.0
329588,-100.0,-100.0,-100.0,-100.0
329593,-100.0,-100.0,-100.0,-100.0
329615,-100.0,-100.0,-100.0,-100.0
329619,-100.0,-100.0,-100.0,-100.0
329626,-100.0,-100.0,-100.0,-100.0
329634,-100.0,-100.0,-100.0,-100.0
329640,-100.0,-100.0,-100.0,-100.0
329644,-100.0,-100.0,-100.0,-100.0
329648,-100.0,-100.0,-100.0,-100.0
329653,-100.0,-100.0,-100.0,-100.0
329673,-100.0,-100.0,-100.0,-100.0
329677,-100.0,-100.0,-100.0,-100.0
329685,-100.0,-100.0,-100.0,-100.0
329690,-100.0,-100.0,-100.0,-100.0
329700,-100.0,-100.0,-100.0,-100.0
329707,-100.0,-100.0,-100.0,-100.0
329717,-100.0,-100.0,-100.0,-100.0
329722,-100.0,-100.0,-100.0,-100.0
329735,-100.0,-100.0,-100.0,-100.0
329757,-100.0,-100.0,-100.0,-100.0
329763,-100.0,-100.0,-100.0,-100.0
329767,-100.0,-100.0,-100.0,-100.0
329775,-100.0,-100.0,-100.0,-100.0
329779,-100.0,-100.0,-100.0,-100.0
329787,-100.0,-100.0,-100.0,-100.0
329791,-100.0,-100.0,-100.0,-100.0
329805,-100.0,-100.0,-100.0,-100.0
329832,-100.0,-100.0,-100.0,-100.0
329840,-100.0,-100.0,-100.0,-100.0
329844,-100.0,-100.0,-100.0,-100.0
329856,-100.0,-100.0,-100.0,-100.0
329862,-100.0,-100.0,-100.0,-100.0
329874,-100.0,-100.0,-100.0,-100.0
329881,-100.0,-100.0,-100.0,-100.0
329885,-100.0,-100.0,-100.0,-100.0
329899,-100.0,-100.0,-100.0,-100.0
329904,-100.0,-100.0,-100.0,-100.0
329920,-100.0,-100.0,-100.0,-100.0
329924,-100.0,-100.0,-100.0,-100.0
329934,-100.0,-100.0,-100.0,-100.0
329938,-100.0,-100.0,-100.0,-100.0
329951,-100.0,-100.0,-100.0,-100.0
329957,-100.0,-100.0,-100.0,-100.0
329968,-100.0,-100.0,-100.0,-100.0
329973,-100.0,-100.0,-100.0,-100.0
329988,-100.0,-100.0,-100.0,-100.0
329992,-100.0,-100.0,-100.0,-100.0
330004,-100.0,-100.0,-100.0,-100.0
330009,-100.0,-100.0,-100.0,-100.0
330021,-100.0,-100.0,-100.0,-100.0
330025,-100.0,-100.0,-100.0,-100.0
330040,-100.0,-100.0,-100.0,-100.0
336908,-100.0,-100.0,-100.0,-100.0
336915,-100.0,-100.0,-100.0,-100.0
336922,-100.0,-100.0,-100.0,-100.0
336949,-100.0,-100.0,-100.0,-100.0
336956,-100.0,-100.0,-100.0,-100.0
336967,-100.0,-100.0,-100.0,-100.0
336972,-100.0,-100.0,-100.0,-100.0
336984,-100.0,-100.0,-100.0,-100.0
336989,-100.0,-100.0,-100.0,-100.0
337001,-100.0,-100.0,-100.0,-100.0
337011,-100.0,-100.0,-100.0,-100.0
337025,-100.0,-100.0,-100.0,-100.0
337036,-100.0,-100.0,-100.0,-100.0
337072,-100.0,-100.0,-100.0,-100.0
337076,-100.0,-100.0,-100.0,-100.0
337091,-100.0,-100.0,-100.0,-100.0
337096,-100.0,-100.0,-100.0,-100.0
337106,-100.0,-100.0,-100.0,-100.0
337111,-100.0,-100.0,-100.0,-100.0
337130,-100.0,-100.0,-100.0,-100.0
337135,-100.0,-100.0,-100.0,-100.0
337148,-100.0,-100.0,-100.0,-100.0
337152,-100.0,-100.0,-100.0,-100.0
337166,-100.0,-100.0,-100.0,-100.0
337171,-100.0,-100.0,-100.0,-100.0
337182,-100.0,-100.0,-100.0,-100.0
337188,-100.0,-100.0,-100.0,-100.0
337219,-100.0,-100.0,-100.0,-100.0
337223,-100.0,-100.0,-100.0,-100.0
337253,-100.0,-100.0,-100.0,-100.0
337258,-100.0,-100.0,-100.0,-100.0
337270,-100.0,-100.0,-100.0,-100.0
337277,-100.0,-100.0,-100.0,-100.0
337305,-100.0,-100.0,-100.0,-100.0
337310,-100.0,-100.0,-100.0,-100.0
337330,-100.0,-100.0,-100.0,-100.0
337334,-100.0,-100.0,-100.0,-100.0
337348,-100.0,-100.0,-100.0,-100.0
337353,-100.0,-100.0,-100.0,-100.0
337382,-100.0,-100.0,-100.0,-100.0
337386,-100.0,-100.0,-100.0,-100.0
337400,-100.0,-100.0,-100.0,-100.0
337405,-100.0,-100.0,-100.0,-100.0
337435,-100.0,-100.0,-100.0,-100.0
337440,-100.0,-100.0,-100.0,-100.0
337452,-100.0,-100.0,-100.0,-100.0
337457,-100.0,-100.0,-100.0,-100.0
337470,-100.0,-100.0,-100.0,-100.0
337478,-100.0,-100.0,-100.0,-100.0
337505,-100.0,-100.0,-100.0,-100.0
337512,-100.0,-100.0,-100.0,-100.0
337523,-100.0,-100.0,-100.0,-100.0
337528,-100.0,-100.0,-100.0,-100.0
337557,-100.0,-100.0,-100.0,-100.0
337564,-100.0,-100.0,-100.0,-100.0
337567,-100.0,-100.0,-100.0,-100.0
337581,-100.0,-100.0,-100.0,-100.0
337588,-100.0,-100.0,-100.0,-100.0
337599,-100.0,-100.0,-100.0,-100.0
337604,-100.0,-100.0,-100.0,-100.0
337633,-100.0,-100.0,-100.0,-100.0
337639,-100.0,-100.0,-100.0,-100.0
337652,-100.0,-100.0,-100.0,-100.0
337658,-100.0,-100.0,-100.0,-100.0
337669,-100.0,-100.0,-100.0,-100.0
337674,-100.0,-100.0,-100.0,-100.0
337687,-100.0,-100.0,-100.0,-100.0
337691,-100.0,-100.0,-100.0,-100.0
337705,-100.0,-100.0,-100.0,-100.0
337710,-100.0,-100.0,-100.0,-100.0
337723,-100.0,-100.0,-100.0,-100.0
337727,-100.0,-100.0,-100.0,-100.0
337756,-100.0,-100.0,-100.0,-100.0
337761,-100.0,-100.0,-100.0,-100.0
337764,-100.0,-100.0,-100.0,-100.0
337769,-100.0,-100.0,-100.0,-100.0
337781,-100.0,-100.0,-100.0,-100.0
337786,-100.0,-100.0,-100.0,-100.0
337801,-100.0,-100.0,-100.0,-100.0
337806,-100.0,-100.0,-100.0,-100.0
337833,-100.0,-100.0,-100.0,-100.0
337843,-100.0,-100.0,-100.0,-100.0
337892,-100.0,-100.0,-100.0,-100.0
337898,-100.0,-100.0,-100.0,-100.0
337921,-100.0,-100.0,-100.0,-100.0
337927,-100.0,-100.0,-100.0,-100.0
337956,-100.0,-100.0,-100.0,-100.0
337962,-100.0,-100.0,-100.0,-100.0
337975,-100.0,-100.0,-100.0,-100.0
337978,-100.0,-100.0,-100.0,-100.0
337980,-100.0,-100.0,-100.0,-100.0
337984,-100.0,-100.0,-100.0,-100.0
337998,-100.0,-100.0,-100.0,-100.0
338003,-100.0,-100.0,-100.0,-100.0
338016,-100.0,-100.0,-100.0,-100.0
338021,-100.0,-100.0,-100.0,-100.0
338032,-100.0,-100.0,-100.0,-100.0
338036,-100.0,-100.0,-100.0,-100.0
338051,-100.0,-100.0,-100.0,-100.0
338055,-100.0,-100.0,-100.0,-100.0
338068,-100.0,-100.0,-100.0,-100.0
338072,-100.0,-100.0,-100.0,-100.0
338085,-100.0,-100.0,-100.0,-100.0
338091,-100.0,-100.0,-100.0,-100.0
338103,-100.0,-100.0,-100.0,-100.0
338108,-100.0,-100.0,-100.0,-100.0
338121,-100.0,-100.0,-100.0,-100.0
338125,-100.0,-100.0,-100.0,-100.0
338138,-100.0,-100.0,-100.0,-100.0
338143,-100.0,-100.0,-100.0,-100.0
338155,-100.0,-100.0,-100.0,-100.0
338159,-100.0,-100.0,-100.0,-100.0
338173,-100.0,-100.0,-100.0,-100.0
338181,-100.0,-100.0,-100.0,-100.0
338197,-100.0,-100.0,-100.0,-100.0
338203,-100.0,-100.0,-100.0,-100.0
338215,-100.0,-100.0,-100.0,-100.0
338219,-100.0,-100.0,-100.0,-100.0
338232,-100.0,-100.0,-100.0,-100.0
338235,-100.0,-100.0,-100.0,-100.0
338250,-100.0,-100.0,-100.0,-100.0
338254,-100.0,-100.0,-100.0,-100.0
338268,-100.0,-100.0,-100.0,-100.0
338272,-100.0,-100.0,-100.0,-100.0
338285,-100.0,-100.0,-100.0,-100.0
338291,-100.0,-100.0,-100.0,-100.0
338302,-100.0,-100.0,-100.0,-100.0
338308,-100.0,-100.0,-100.0,-100.0
338337,-100.0,-100.0,-100.0,-100.0
338343,-100.0,-100.0,-100.0,-100.0
338355,-100.0,-100.0,-100.0,-100.0
338359,-100.0,-100.0,-100.0,-100.0
338373,-100.0,-100.0,-100.0,-100.0
338377,-100.0,-100.0,-100.0,-100.0
338392,-100.0,-100.0,-100.0,-100.0
338395,-100.0,-100.0,-100.0,-100.0
338414,-100.0,-100.0,-100.0,-100.0
338418,-100.0,-100.0,-100.0,-100.0
338432,-100.0,-100.0,-100.0,-100.0
338435,-100.0,-100.0,-100.0,-100.0
338449,-100.0,-100.0,-100.0,-100.0
338453,-100.0,-100.0,-100.0,-100.0
338469,-100.0,-100.0,-100.0,-100.0
338473,-100.0,-100.0,-100.0,-100.0
338501,-100.0,-100.0,-100.0,-100.0
338508,-100.0,-100.0,-100.0,-100.0
338522,-100.0,-100.0,-100.0,-100.0
338530,-100.0,-100.0,-100.0,-100.0
338559,-100.0,-100.0,-100.0,-100.0
338569,-100.0,-100.0,-100.0,-100.0
338590,-100.0,-100.0,-100.0,-100.0
338595,-100.0,-100.0,-100.0,-100.0
338609,-100.0,-100.0,-100.0,-100.0
338613,-100.0,-100.0,-100.0,-100.0
338616,-100.0,-100.0,-100.0,-100.0
338621,-100.0,-100.0,-100.0,-100.0
338652,-100.0,-100.0,-100.0,-100.0
338656,-100.0,-100.0,-100.0,-100.0
338665,-100.0,-100.0,-100.0,-100.0
338670,-100.0,-100.0,-100.0,-100.0
338683,-100.0,-100.0,-100.0,-100.0
338692,-100.0,-100.0,-100.0,-100.0
338714,-100.0,-100.0,-100.0,-100.0
338719,-100.0,-100.0,-100.0,-100.0
338728,-100.0,-100.0,-100.0,-100.0
338733,-100.0,-100.0,-100.0,-100.0
338740,-100.0,-100.0,-100.0,-100.0
338746,-100.0,-100.0,-100.0,-100.0
338776,-100.0,-100.0,-100.0,-100.0
338780,-100.0,-100.0,-100.0,-100.0
338794,-100.0,-100.0,-100.0,-100.0
338799,-100.0,-100.0,-100.0,-100.0
338815,-100.0,-100.0,-100.0,-100.0
338820,-100.0,-100.0,-100.0,-100.0
338826,-100.0,-100.0,-100.0,-100.0
338830,-100.0,-100.0,-100.0,-100.0
338834,-100.0,-100.0,-100.0,-100.0
338838,-100.0,-100.0,-100.0,-100.0
338851,-100.0,-100.0,-100.0,-100.0
338855,-100.0,-100.0,-100.0,-100.0
338866,-100.0,-100.0,-100.0,-100.0
338888,-100.0,-100.0,-100.0,-100.0
338903,-100.0,-100.0,-100.0,-100.0
338908,-100.0,-100.0,-100.0,-100.0
338919,-100.0,-100.0,-100.0,-100.0
338922,-100.0,-100.0,-100.0,-100.0
338941,-100.0,-100.0,-100.0,-100.0
338945,-100.0,-100.0,-100.0,-100.0
338961,-100.0,-100.0,-100.0,-100.0
338966,-100.0,-100.0,-100.0,-100.0
338972,-100.0,-100.0,-100.0,-100.0
338976,-100.0,-100.0,-100.0,-100.0
338993,-100.0,-100.0,-100.0,-100.0
339000,-100.0,-100.0,-100.0,-100.0
339014,-100.0,-100.0,-100.0,-100.0
339018,-100.0,-100.0,-100.0,-100.0
339025,-100.0,-100.0,-100.0,-100.0
339029,-100.0,-100.0,-100.0,-100.0
339040,-100.0,-100.0,-100.0,-100.0
339047,-100.0,-100.0,-100.0,-100.0
339072,-100.0,-100.0,-100.0,-100.0
339081,-100.0,-100.0,-100.0,-100.0
339086,-100.0,-100.0,-100.0,-100.0
339100,-100.0,-100.0,-100.0,-100.0
339104,-100.0,-100.0,-100.0,-100.0
339118,-100.0,-100.0,-100.0,-100.0
339123,-100.0,-100.0,-100.0,-100.0
339135,-100.0,-100.0,-100.0,-100.0
339156,-100.0,-100.0,-100.0,-100.0
339162,-100.0,-100.0,-100.0,-100.0
339166,-100.0,-100.0,-100.0,-100.0
339172,-100.0,-100.0,-100.0,-100.0
339190,-100.0,-100.0,-100.0,-100.0
339205,-100.0,-100.0,-100.0,-100.0
339211,-100.0,-100.0,-100.0,-100.0
339224,-100.0,-100.0,-100.0,-100.0
339228,-100.0,-100.0,-100.0,-100.0
339239,-100.0,-100.0,-100.0,-100.0
339243,-100.0,-100.0,-100.0,-100.0
339257,-100.0,-100.0,-100.0,-100.0
339261,-100.0,-100.0,-100.0,-100.0
339267,-100.0,-100.0,-100.0,-100.0
339271,-100.0,-100.0,-100.0,-100.0
339282,-100.0,-100.0,-100.0,-100.0
339286,-100.0,-100.0,-100.0,-100.0
339300,-100.0,-100.0,-100.0,-100.0
339305,-100.0,-100.0,-100.0,-100.0
339317,-100.0,-100.0,-100.0,-100.0
339322,-100.0,-100.0,-100.0,-100.0
339334,-100.0,-100.0,-100.0,-100.0
339356,-100.0,-100.0,-100.0,-100.0
339363,-100.0,-100.0,-100.0,-100.0
339368,-100.0,-100.0,-100.0,-100.0
339374,-100.0,-100.0,-100.0,-100.0
339378,-100.0,-100.0,-100.0,-100.0
339389,-100.0,-100.0,-100.0,-100.0
339393,-100.0,-100.0,-100.0,-100.0
339406,-100.0,-100.0,-100.0,-100.0
339434,-100.0,-100.0,-100.0,-100.0
339453,-100.0,-100.0,-100.0,-100.0
339483,-100.0,-100.0,-100.0,-100.0
339490,-100.0,-100.0,-100.0,-100.0
339503,-100.0,-100.0,-100.0,-100.0
339517,-100.0,-100.0,-100.0,-100.0
339523,-100.0,-100.0,-100.0,-100.0
339534,-100.0,-100.0,-100.0,-100.0
339539,-100.0,-100.0,-100.0,-100.0
339552,-100.0,-100.0,-100.0,-100.0
339557,-100.0,-100.0,-100.0,-100.0
339570,-100.0,-100.0,-100.0,-100.0
339573,-100.0,-100.0,-100.0,-100.0
339587,-100.0,-100.0,-100.0,-100.0
339591,-100.0,-100.0,-100.0,-100.0
339604,-100.0,-100.0,-100.0,-100.0
339610,-100.0,-100.0,-100.0,-100.0
339622,-100.0,-100.0,-100.0,-100.0
339626,-100.0,-100.0,-100.0,-100.0
339639,-100.0,-100.0,-100.0,-100.0
339644,-100.0,-100.0,-100.0,-100.0
339657,-100.0,-100.0,-100.0,-100.0
339661,-100.0,-100.0,-100.0,-100.0
339675,-100.0,-100.0,-100.0,-100.0
339679,-100.0,-100.0,-100.0,-100.0
339692,-100.0,-100.0,-100.0,-100.0
339702,-100.0,-100.0,-100.0,-100.0
339706,-100.0,-100.0,-100.0,-100.0
339718,-100.0,-100.0,-100.0,-100.0
339723,-100.0,-100.0,-100.0,-100.0
339733,-100.0,-100.0,-100.0,-100.0
339737,-100.0,-100.0,-100.0,-100.0
339751,-100.0,-100.0,-100.0,-100.0
339755,-100.0,-100.0,-100.0,-100.0
339772,-100.0,-100.0,-100.0,-100.0
339777,-100.0,-100.0,-100.0,-100.0
339786,-100.0,-100.0,-100.0,-100.0
339794,-100.0,-100.0,-100.0,-100.0
339808,-100.0,-100.0,-100.0,-100.0
339813,-100.0,-100.0,-100.0,-100.0
339823,-100.0,-100.0,-100.0,-100.0
339827,-100.0,-100.0,-100.0,-100.0
339838,-100.0,-100.0,-100.0,-100.0
339843,-100.0,-100.0,-100.0,-100.0
339857,-100.0,-100.0,-100.0,-100.0
339861,-100.0,-100.0,-100.0,-100.0
339875,-100.0,-100.0,-100.0,-100.0
339879,-100.0,-100.0,-100.0,-100.0
339891,-100.0,-100.0,-100.0,-100.0
339900,-100.0,-100.0,-100.0,-100.0
339903,-100.0,-100.0,-100.0,-100.0
339916,-100.0,-100.0,-100.0,-100.0
339920,-100.0,-100.0,-100.0,-100.0
339933,-100.0,-100.0,-100.0,-100.0
339938,-100.0,-100.0,-100.0,-100.0
339951,-100.0,-100.0,-100.0,-100.0
339955,-100.0,-100.0,-100.0,-100.0
339968,-100.0,-100.0,-100.0,-100.0
339974,-100.0,-100.0,-100.0,-100.0
339987,-100.0,-100.0,-100.0,-100.0
339992,-100.0,-100.0,-100.0,-100.0
340003,-100.0,-100.0,-100.0,-100.0
340007,-100.0,-100.0,-100.0,-100.0
340023,-100.0,-100.0,-100.0,-100.0
340028,-100.0,-100.0,-100.0,-100.0
340038,-100.0,-100.0,-100.0,-100.0
340042,-100.0,-100.0,-100.0,-100.0
340057,-100.0,-100.0,-100.0,-100.0
340061,-100.0,-100.0,-100.0,-100.0
340073,-100.0,-100.0,-100.0,-100.0
340078,-100.0,-100.0,-100.0,-100.0
340092,-100.0,-100.0,-100.0,-100.0
359225,-100.0,-100.0,-100.0,-100.0
359241,-100.0,-100.0,-100.0,-100.0
359247,-100.0,-100.0,-100.0,-100.0
359272,-100.0,-100.0,-100.0,-100.0
359273,-100.0,-100.0,-100.0,-100.0
359300,-100.0,-100.0,-100.0,-100.0
359305,-100.0,-100.0,-100.0,-100.0
359335,-100.0,-100.0,-100.0,-100.0
359341,-100.0,-100.0,-100.0,-100.0
359370,-100.0,-100.0,-100.0,-100.0
359392,-100.0,-100.0,-100.0,-100.0
359423,-100.0,-100.0,-100.0,-100.0
359428,-100.0,-100.0,-100.0,-100.0
359442,-100.0,-100.0,-100.0,-100.0
359449,-100.0,-100.0,-100.0,-100.0
359458,-100.0,-100.0,-100.0,-100.0
359464,-100.0,-100.0,-100.0,-100.0
359474,-100.0,-100.0,-100.0,-100.0
359482,-100.0,-100.0,-100.0,-100.0
359486,-100.0,-100.0,-100.0,-100.0
359499,-100.0,-100.0,-100.0,-100.0
359505,-100.0,-100.0,-100.0,-100.0
359517,-100.0,-100.0,-100.0,-100.0
359525,-100.0,-100.0,-100.0,-100.0
359535,-100.0,-100.0,-100.0,-100.0
359541,-100.0,-100.0,-100.0,-100.0
359551,-100.0,-100.0,-100.0,-100.0
359557,-100.0,-100.0,-100.0,-100.0
359569,-100.0,-100.0,-100.0,-100.0
359578,-100.0,-100.0,-100.0,-100.0
359587,-100.0,-100.0,-100.0,-100.0
359594,-100.0,-100.0,-100.0,-100.0
359604,-100.0,-100.0,-100.0,-100.0
359609,-100.0,-100.0,-100.0,-100.0
359623,-100.0,-100.0,-100.0,-100.0
359629,-100.0,-100.0,-100.0,-100.0
359641,-100.0,-100.0,-100.0,-100.0
359646,-100.0,-100.0,-100.0,-100.0
359657,-100.0,-100.0,-100.0,-100.0
359662,-100.0,-100.0,-100.0,-100.0
359674,-100.0,-100.0,-100.0,-100.0
359681,-100.0,-100.0,-100.0,-100.0
359692,-100.0,-100.0,-100.0,-100.0
359702,-100.0,-100.0,-100.0,-100.0
359716,-100.0,-100.0,-100.0,-100.0
359721,-100.0,-100.0,-100.0,-100.0
359735,-100.0,-100.0,-100.0,-100.0
359740,-100.0,-100.0,-100.0,-100.0
359751,-100.0,-100.0,-100.0,-100.0
359759,-100.0,-100.0,-100.0,-100.0
359769,-100.0,-100.0,-100.0,-100.0
359775,-100.0,-100.0,-100.0,-100.0
359786,-100.0,-100.0,-100.0,-100.0
359793,-100.0,-100.0,-100.0,-100.0
359805,-100.0,-100.0,-100.0,-100.0
359810,-100.0,-100.0,-100.0,-100.0
359822,-100.0,-100.0,-100.0,-100.0
359827,-100.0,-100.0,-100.0,-100.0
359839,-100.0,-100.0,-100.0,-100.0
359846,-100.0,-100.0,-100.0,-100.0
359855,-100.0,-100.0,-100.0,-100.0
359860,-100.0,-100.0,-100.0,-100.0
359874,-100.0,-100.0,-100.0,-100.0
359880,-100.0,-100.0,-100.0,-100.0
359892,-100.0,-100.0,-100.0,-100.0
359900,-100.0,-100.0,-100.0,-100.0
359916,-100.0,-100.0,-100.0,-100.0
359923,-100.0,-100.0,-100.0,-100.0
359934,-100.0,-100.0,-100.0,-100.0
359940,-100.0,-100.0,-100.0,-100.0
359953,-100.0,-100.0,-100.0,-100.0
359960,-100.0,-100.0,-100.0,-100.0
359968,-100.0,-100.0,-100.0,-100.0
359973,-100.0,-100.0,-100.0,-100.0
359986,-100.0,-100.0,-100.0,-100.0
359995,-100.0,-100.0,-100.0,-100.0
360003,-100.0,-100.0,-100.0,-100.0
361343,-100.0,-100.0,-100.0,-100.0
361356,-100.0,-100.0,-100.0,-100.0
361365,-100.0,-100.0,-100.0,-100.0
361377,-100.0,-100.0,-100.0,-100.0
361382,-100.0,-100.0,-100.0,-100.0
361391,-100.0,-100.0,-100.0,-100.0
361397,-100.0,-100.0,-100.0,-100.0
361400,-100.0,-100.0,-100.0,-100.0
361407,-100.0,-100.0,-100.0,-100.0
361418,-100.0,-100.0,-100.0,-100.0
361425,-100.0,-100.0,-100.0,-100.0
361434,-100.0,-100.0,-100.0,-100.0
361457,-100.0,-100.0,-100.0,-100.0
361469,-100.0,-100.0,-100.0,-100.0
361474,-100.0,-100.0,-100.0,-100.0
361486,-100.0,-100.0,-100.0,-100.0
361492,-100.0,-100.0,-100.0,-100.0
361504,-100.0,-100.0,-100.0,-100.0
361510,-100.0,-100.0,-100.0,-100.0
361525,-100.0,-100.0,-100.0,-100.0
361533,-100.0,-100.0,-100.0,-100.0
361540,-100.0,-100.0,-100.0,-100.0
361545,-100.0,-100.0,-100.0,-100.0
361556,-100.0,-100.0,-100.0,-100.0
361562,-100.0,-100.0,-100.0,-100.0
361573,-100.0,-100.0,-100.0,-100.0
361579,-100.0,-100.0,-100.0,-100.0
361591,-100.0,-100.0,-100.0,-100.0
361596,-100.0,-100.0,-100.0,-100.0
361608,-100.0,-100.0,-100.0,-100.0
361615,-100.0,-100.0,-100.0,-100.0
361621,-100.0,-100.0,-100.0,-100.0
361633,-100.0,-100.0,-100.0,-100.0
361639,-100.0,-100.0,-100.0,-100.0
361650,-100.0,-100.0,-100.0,-100.0
361655,-100.0,-100.0,-100.0,-100.0
361668,-100.0,-100.0,-100.0,-100.0
361675,-100.0,-100.0,-100.0,-100.0
361684,-100.0,-100.0,-100.0,-100.0
361694,-100.0,-100.0,-100.0,-100.0
361704,-100.0,-100.0,-100.0,-100.0
361710,-100.0,-100.0,-100.0,-100.0
361721,-100.0,-100.0,-100.0,-100.0
361726,-100.0,-100.0,-100.0,-100.0
361737,-100.0,-100.0,-100.0,-100.0
361743,-100.0,-100.0,-100.0,-100.0
361758,-100.0,-100.0,-100.0,-100.0
361764,-100.0,-100.0,-100.0,-100.0
361773,-100.0,-100.0,-100.0,-100.0
361779,-100.0,-100.0,-100.0,-100.0
361795,-100.0,-100.0,-100.0,-100.0
361811,-100.0,-100.0,-100.0,-100.0
361826,-100.0,-100.0,-100.0,-100.0
361834,-100.0,-100.0,-100.0,-100.0
361850,-100.0,-100.0,-100.0,-100.0
361859,-100.0,-100.0,-100.0,-100.0
361868,-100.0,-100.0,-100.0,-100.0
361874,-100.0,-100.0,-100.0,-100.0
361884,-100.0,-100.0,-100.0,-100.0
361890,-100.0,-100.0,-100.0,-100.0
361901,-100.0,-100.0,-100.0,-100.0
361906,-100.0,-100.0,-100.0,-100.0
361920,-100.0,-100.0,-100.0,-100.0
361927,-100.0,-100.0,-100.0,-100.0
361937,-100.0,-100.0,-100.0,-100.0
361943,-100.0,-100.0,-100.0,-100.0
361959,-100.0,-100.0,-100.0,-100.0
361965,-100.0,-100.0,-100.0,-100.0
361975,-100.0,-100.0,-100.0,-100.0
361981,-100.0,-100.0,-100.0,-100.0
361989,-100.0,-100.0,-100.0,-100.0
