,nan_x,nan_y,ASM06EV1KY10G,2VKACLXTMOQWO,A4CHLWPHZIP7Y,A8DMLATJZOF4Q,A4AB8514GUJS5,A4WBW7FVQASZE
5658,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5680,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5684,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5698,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5707,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5781,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5797,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5819,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5838,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5858,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5863,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5871,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5876,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5892,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5900,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
5919,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6033,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6060,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6067,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6101,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6111,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6123,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6134,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6140,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6148,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6151,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6152,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6160,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6173,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6178,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6198,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6200,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6205,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6211,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6226,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6238,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6309,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6312,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6332,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6334,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6339,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6344,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6357,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6360,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6364,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6373,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6378,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6385,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6401,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6408,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6420,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6427,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6436,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6445,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6452,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6453,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6461,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6479,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6484,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6491,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6507,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6524,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6553,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6653,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6678,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6683,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6705,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6711,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6713,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6730,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6737,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6756,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6761,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6776,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6782,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6788,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6799,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6802,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6830,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6842,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6852,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6857,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6868,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6876,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6878,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6883,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6900,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6903,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6911,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6929,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6933,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
6956,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7062,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7110,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7129,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7133,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7141,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7155,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7165,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7172,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7199,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7278,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7304,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7312,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7319,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7327,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7335,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7339,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7351,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7354,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7359,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7374,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7378,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7381,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7386,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7395,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7408,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7433,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7450,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7451,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7456,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7476,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7480,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7481,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7486,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7502,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7510,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7511,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7516,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7527,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7531,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7555,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7584,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7607,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7615,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7617,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7632,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7636,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7658,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7676,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7688,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7708,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7713,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7728,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7732,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7752,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7755,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7760,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7776,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7780,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7781,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7791,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7802,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7830,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7840,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7856,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7865,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7884,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7902,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7927,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7930,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7947,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7956,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7963,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7968,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7974,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
7983,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8002,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8094,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8103,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8113,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8126,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8131,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8147,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8151,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8157,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8180,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8186,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8194,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8205,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8210,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8233,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8251,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8259,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8264,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8283,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8285,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8298,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8303,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8325,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8361,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8380,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8405,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8432,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8436,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8460,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8465,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8475,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8483,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8497,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8504,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8527,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8554,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8582,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8591,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8602,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8607,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8628,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8633,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8634,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8643,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8655,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8657,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8661,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8682,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8684,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8685,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8691,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8708,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8712,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8741,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8786,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8793,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8798,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8805,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8830,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8837,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8850,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8854,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8863,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8866,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8868,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8874,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8881,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8885,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8887,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8892,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8907,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8917,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8927,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8932,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8956,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8978,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
8994,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9002,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9007,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9028,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9033,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9053,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9150,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9176,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9179,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9206,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9210,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9221,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9228,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9248,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9307,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9311,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9327,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9333,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9334,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9349,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9358,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9362,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9363,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9380,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9390,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9428,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9433,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9434,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9452,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9453,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9456,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9460,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9471,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9475,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9478,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9486,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9500,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9507,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9511,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9514,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9532,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9537,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9538,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9558,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9565,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9573,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9579,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9599,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9606,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9628,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9634,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9652,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9657,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9678,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9684,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9705,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9712,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9717,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9731,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9736,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9738,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9742,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9757,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9761,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9766,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9774,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9784,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9786,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9789,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9798,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9805,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9827,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9833,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9851,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9858,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9872,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9880,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9885,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9890,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
9904,-100.0,-90.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0
